sample_id,split,split_status,archive_partition,source_worker_prefix,obs_relpath,target_relpath,obs_sha256,target_sha256,processed_pair_sha256,obs_shape,target_shape,processed_obs_shape,processed_target_shape
train/5_221,train,preserved_archive_label_not_manuscript_split,train,5,train/5_221/local_obs_0.png,train/5_221/local_map_0.png,4851f4d6f713e72aad268979f443b2041db22dd5a6faf6464e7e2ee61927eede,de245557c64be244183c14efe2fe776b3d42e8d1a23dc5ea3003a801a7cf7b95,a0726b46028820b2177120e1f4f3a27d46039cee0752f4085aa1a40214e1a0c4,640x640x3,640x640,3x256x256,1x256x256
train/5_222,train,preserved_archive_label_not_manuscript_split,train,5,train/5_222/local_obs_0.png,train/5_222/local_map_0.png,a48287b23443c00d64cc5a12eff167c3046d7ab542f089ccfbf272ed6a332435,b89fbe7e91b1213bc2b3191bdd6da2aa546ee60091ddc95d5fe8380fdf6b213b,420aa145ad25b58a274c9e85922c61ebc7ea20a75b19d797c74139eb1f0d2176,640x640x3,640x640,3x256x256,1x256x256
train/5_223,train,preserved_archive_label_not_manuscript_split,train,5,train/5_223/local_obs_0.png,train/5_223/local_map_0.png,fbbb98c94b7346dcfa3b9bb75cf6f6ea6aa55164d5fedbf5ab5e4ebe39e22139,e86e0e00931b1bb254a0633163525d6da6fea00b7bbdd9b6eae02f02822e1974,b0b6ee16ea3587dd8e708592a9a065392df4073cc25ad8bfec20569aaf2d2945,640x640x3,640x640,3x256x256,1x256x256
train/5_224,train,preserved_archive_label_not_manuscript_split,train,5,train/5_224/local_obs_0.png,train/5_224/local_map_0.png,aefb33751477788fcb8a2e8955ae0ef95a381c0f6f693b0a4d90d843faa953b3,0a0cf820050dcc5cd54e47ee72e525bf41e7e3da74b299f0513817374f87fd57,2bc02596337dc596407fff94dab1bcef2ad5d657b78f2389292b14ff896e66e7,640x640x3,640x640,3x256x256,1x256x256
train/5_225,train,preserved_archive_label_not_manuscript_split,train,5,train/5_225/local_obs_0.png,train/5_225/local_map_0.png,2e0154cfb52e8f6c05cfc7fde0b79b6d300d4844fcff83e1c615e9032d1fbdd8,7da65e1159521e3cd03551cf6f381017cf4ecf996d47d8a6cd3397b3c4ef1d3c,a8863fc60205f7c475b2221cbec1b5f7cbe4fe105259bdda3f69824ca33bde24,640x640x3,640x640,3x256x256,1x256x256
train/5_226,train,preserved_archive_label_not_manuscript_split,train,5,train/5_226/local_obs_0.png,train/5_226/local_map_0.png,735d37c9c0f9e956ed66b267c1d370333ca5ce7dbc25c80665df70f0f5563047,17da3a16a1e93dd97f9518cac980847d714c4e2f9e52231572487ed6820b2aa4,3b9bcb0c8e205851595c55eff047d2b71bd1ee56b821e417270eaa9f45c76f05,640x640x3,640x640,3x256x256,1x256x256
train/5_227,train,preserved_archive_label_not_manuscript_split,train,5,train/5_227/local_obs_0.png,train/5_227/local_map_0.png,d3faf6f7032f43547bdf7db2b4a838c1fb64b77afc3d35b51180feb0ef73ce87,0affe3a521cd08fccc4b3c4dd6b64f18552d26bce2239279b0b6f3a5c915955f,2280c4616629b5ec698b138661a0d4c8cff3c5022566d0376dff5c592251f613,640x640x3,640x640,3x256x256,1x256x256
train/5_228,train,preserved_archive_label_not_manuscript_split,train,5,train/5_228/local_obs_0.png,train/5_228/local_map_0.png,9c4d1e741b37acfc1d7c00122e1248ca86513129316a34e9936cde42019135e4,48186d81c1025c15a7c37f28a80834eb82dd1f43972b23e0b113b7e7996306db,063a46ac4bd533ac31502af0dcb36572d30d37deaaf51bcef7db7eec63f61369,640x640x3,640x640,3x256x256,1x256x256
train/5_229,train,preserved_archive_label_not_manuscript_split,train,5,train/5_229/local_obs_0.png,train/5_229/local_map_0.png,21fc53d6e13b6e580972ce2065e5df6f96c575f728de345cefae1b43b0e10f72,0e71506b72d20dcea7c28f0e92ef8f5a43b18d7dac5cfc22da63503b9d8c5f97,d1241b8ecd91c27f0fc0ede75a54048d79c97fb62d36ea23d56a54afd10168a4,640x640x3,640x640,3x256x256,1x256x256
train/5_23,train,preserved_archive_label_not_manuscript_split,train,5,train/5_23/local_obs_0.png,train/5_23/local_map_0.png,8cfc4d8065736e57e897738d44b307d7f30f8266286c7e39c3b8c4f79caf1a90,b02674ba184a8b7cedec3e6958c293ceaabe172550873e31f151c85e6af8009f,6663bbb67d383f931cfd723d7d56f61229165e898611c3ade703b6e6f41d6f56,640x640x3,640x640,3x256x256,1x256x256
train/5_230,train,preserved_archive_label_not_manuscript_split,train,5,train/5_230/local_obs_0.png,train/5_230/local_map_0.png,e8f252a326073aa685ec1fb7734126a7749380d896cce7b525e488ebd4249201,1f9ebf87836373f5e5ab5376171151e117541c61abcf4c396b70fab30cba662d,35c3e1c2f1c8df30980b5aad4b464a5e0731aa5423912b5656af2e99fd4c9db7,640x640x3,640x640,3x256x256,1x256x256
train/5_231,train,preserved_archive_label_not_manuscript_split,train,5,train/5_231/local_obs_0.png,train/5_231/local_map_0.png,bd25cae295532822df1de2115ac63d362928f45442fedc965493a7c5d396de10,1b7d031a290f4d529097349dcdfdedaf16f76d7fafaa0c242581c8b8d3697c84,0eea27335036637eb4d83d3e801ee1996cef5abc399d5536e64d0218c0eeb13b,640x640x3,640x640,3x256x256,1x256x256
train/5_232,train,preserved_archive_label_not_manuscript_split,train,5,train/5_232/local_obs_0.png,train/5_232/local_map_0.png,acb3454c93ecb12d68168d1f1c1c513845967962e9f25a4aadd3e15eeb78cf0c,a0bd352a0dc516ce841aefe471bf993b924645bfe8dc34c893bf1699ed00ea28,949a1155830ccace741200fd4e967eb130fa653d8265efb0e7fdad93b7ad03b3,640x640x3,640x640,3x256x256,1x256x256
train/5_233,train,preserved_archive_label_not_manuscript_split,train,5,train/5_233/local_obs_0.png,train/5_233/local_map_0.png,3c2a4c2ea86b0f04cc48bb90a17fd157cb33de069244f58d2c5e2adb6b06b70f,ded8480891824975d6dc1f8c89beddc9bfffa1fc96303626385b030004ebe79e,8159b29776034de2e8afb55b2ddf7f4518640b2fb092758a6a7da97aa9fbafb0,640x640x3,640x640,3x256x256,1x256x256
train/5_234,train,preserved_archive_label_not_manuscript_split,train,5,train/5_234/local_obs_0.png,train/5_234/local_map_0.png,975e13f7c9b41be8b470dbb6566951c84ae89703b505abb085e9fd298c56b095,9d5d67e26abdd846c7a4c5ae4559913faf829e5da9e3d6783b1481f66a0836c3,3f295af299c8425de2d833ba4db3551cd65647a643b4fd89213bf71bb2d9ecbd,640x640x3,640x640,3x256x256,1x256x256
train/5_235,train,preserved_archive_label_not_manuscript_split,train,5,train/5_235/local_obs_0.png,train/5_235/local_map_0.png,dba28237331d1654f300f18691f9da3259f0223552229414c93de034dfdb3f17,f84f28d917d3b994a31cf96f46f72fc5f1dfccfa9d2ca6dde83c375a9b295ca3,e7554cc5030f9aca91d2255c7388d40e1a822fa5b4a8166f56edca208ec30fcb,640x640x3,640x640,3x256x256,1x256x256
train/5_236,train,preserved_archive_label_not_manuscript_split,train,5,train/5_236/local_obs_0.png,train/5_236/local_map_0.png,febca1d3e2496e6d8cb26b25af920dcb668fdae4750356686657d2fecc8436a8,64987038b34fc3b5e1b9c11c8944aad322e68938a29613af44b6e65ab2ac8506,411291d32df26927c002d27f180291ac34bffde9b6e9e644266e89b1fcd6f35b,640x640x3,640x640,3x256x256,1x256x256
train/5_237,train,preserved_archive_label_not_manuscript_split,train,5,train/5_237/local_obs_0.png,train/5_237/local_map_0.png,5be79bc578649b9947247ca9c8b852ca8b00c9135fae360a4e94c1fb19d4cab7,205b3840cd0541cc0b6fd92a3aa9e238185149b71f8770fae9948da75b344f51,068c929d9d7076a36c0aaa779b494d00a7246026d5823d0a9345756a290cbe31,640x640x3,640x640,3x256x256,1x256x256
train/5_238,train,preserved_archive_label_not_manuscript_split,train,5,train/5_238/local_obs_0.png,train/5_238/local_map_0.png,26812d6c45bd9a01a61cfb180995e5477c1f29dadba3be6bef880e93486dee67,dc8e35a04b6c216f20c5a50fbdd03075dc6269324a7243fa3b9727c472be1185,225c84600913e86a9f3426885542fac285dacd54eced9c4d1eeb7dc92922fa4e,640x640x3,640x640,3x256x256,1x256x256
train/5_239,train,preserved_archive_label_not_manuscript_split,train,5,train/5_239/local_obs_0.png,train/5_239/local_map_0.png,5739ca7b2759b4129209e4c15f9bdecf3407c8cd6754a2549a2d42f176102799,eaf3e4da3b476c164a4121d6b685990309a19aed66155aca9e58b3ed11de842e,d7e7616e2fc846d2f2a1530d8e39531fc01e16e42fa46e46a01622f42f494bbe,640x640x3,640x640,3x256x256,1x256x256
train/5_24,train,preserved_archive_label_not_manuscript_split,train,5,train/5_24/local_obs_0.png,train/5_24/local_map_0.png,68fd6108d7f6547c73c6b0a233a7dc85d9c52fcafa846fd3584ca37bf7936e5f,326228b960e63e70ffc1543dbc369ac13d7551f61489baa5426a67341df5dbdf,a4101b41f5edfacac10a9b867dbcfc29c021f44a691722efc22effa3fa937fd9,640x640x3,640x640,3x256x256,1x256x256
train/5_240,train,preserved_archive_label_not_manuscript_split,train,5,train/5_240/local_obs_0.png,train/5_240/local_map_0.png,e2b8da1a5ee0d2139da2f17687e4a3ec38f0a5785b8587f485bf257d1575111e,1af8089f9befec6f97a02e3efd556e8e66071be5003927e7dbecf3356a7050d6,d7222c7e341395647914e3b3adf4eaea82b3137726c75ae9c2edfc276ad946eb,640x640x3,640x640,3x256x256,1x256x256
train/5_241,train,preserved_archive_label_not_manuscript_split,train,5,train/5_241/local_obs_0.png,train/5_241/local_map_0.png,40a1b32127a96281ca67dde4621ac08c3e98af1c1c746be89add5f3278b94dbd,b72ce8981cd879594991f611748d276ff5fcfe0f129794563b70d0b13dc277ee,7eda537601c6de16aec799c49f895887e572f99bd40fcd87c6c3305eb9974601,640x640x3,640x640,3x256x256,1x256x256
train/5_242,train,preserved_archive_label_not_manuscript_split,train,5,train/5_242/local_obs_0.png,train/5_242/local_map_0.png,30ceeb246ae24c7bdde076aabac737ea2b1aeb984cef64ac2fe72505fe6fccdc,3fe67833647f4f527a07476681e1666c48c4da76316486dd38d0288c50b86106,777997a21f5a6e1cf8dca76016296f41e3ae5b01c090d7c8b3a16df26bf17f1b,640x640x3,640x640,3x256x256,1x256x256
train/5_243,train,preserved_archive_label_not_manuscript_split,train,5,train/5_243/local_obs_0.png,train/5_243/local_map_0.png,8b6202a258478220cf002be7aa124df9993c24353fb08a663d3ed522aa6a7acd,2726a9da74a99addd96e91c933a0bc3deb5b257fe94463161878056a09c1809c,16c4bf2985b42ecb201cd6fdb4fe211672d12ed25b0a74bee0c6f2067d436f63,640x640x3,640x640,3x256x256,1x256x256
train/5_244,train,preserved_archive_label_not_manuscript_split,train,5,train/5_244/local_obs_0.png,train/5_244/local_map_0.png,44371e7b242f3c57fef0f59eced15a174b9341bbb991714235059849da28ae0b,4f2e2214c4c4eb0baceefef1623c74db9f911ada238b08112cc96a615d17f831,8bed350228f78edba27fe79bfd05da7ca85b0349dca62872df4b4a1c8c513746,640x640x3,640x640,3x256x256,1x256x256
train/5_245,train,preserved_archive_label_not_manuscript_split,train,5,train/5_245/local_obs_0.png,train/5_245/local_map_0.png,a83ce97d596c7d8192834613f01d3c84724049d5b89610e46fdceb964a726759,0f08eca1a66b2fbf107d7db8bb295d9afffc9efd28124900d9225bdcdb0cd4dc,26686fae52630dd112b43feab28119ced9e7ab019db21024a781d0b658c864a5,640x640x3,640x640,3x256x256,1x256x256
train/5_246,train,preserved_archive_label_not_manuscript_split,train,5,train/5_246/local_obs_0.png,train/5_246/local_map_0.png,fb56b049d68f3a8561a861b4dae13e2695e929c5b9c01d6cc0de91d0a3c7aa76,ff9bd4e137ff867614be66d5cf0e55d4c8d9eb70d29eab30a6edc37e9fd7e2dd,1c644f7bf3035df4f4a3799c53fafbbe771637b6b5b13e9390aa4877a730967f,640x640x3,640x640,3x256x256,1x256x256
train/5_247,train,preserved_archive_label_not_manuscript_split,train,5,train/5_247/local_obs_0.png,train/5_247/local_map_0.png,cc074202d832060bc10890e1146525206c06b32a64a9e7fccc381948dfeff096,beb73b206b63dbeb07ac22c92faef2212a75d9451ecca2aae20249d697133bca,493e48053f42cd16958c69f6c58d110af6426231559933cf58248c0bbe9cc97d,640x640x3,640x640,3x256x256,1x256x256
train/5_248,train,preserved_archive_label_not_manuscript_split,train,5,train/5_248/local_obs_0.png,train/5_248/local_map_0.png,96e90f3f72022c11dac491a585242f5b435461d04889911902724613434481dc,6c680ebc7c4533ee444cb1140821264c67a5532c35b6d9c1fa599566b4b7696a,7aa4eb0f54463428bd33ec8912badeeed255003bc25e5faa80be4feb7279f820,640x640x3,640x640,3x256x256,1x256x256
train/5_249,train,preserved_archive_label_not_manuscript_split,train,5,train/5_249/local_obs_0.png,train/5_249/local_map_0.png,79593579e335ae86a0b4ab95a644672cd30f77ae6879a727993d34cf66ef3916,415a877983cafce71c2dbf0f11b6d8ed528511e47b8787bf5ac5ec8835f7af89,42f98e600a9be746a78538b62a350fc1742d3cbb4269e282a0c8cd673c2c9367,640x640x3,640x640,3x256x256,1x256x256
train/5_25,train,preserved_archive_label_not_manuscript_split,train,5,train/5_25/local_obs_0.png,train/5_25/local_map_0.png,b481cd62365878801577bd25d6a337fe689cb3ac1bf454234e7ba36dbd5df195,ef925400c64fb6f82c3bb3e74e14bd0f7d4302cf18efa65e96c9635e18a81ee7,ae2b5f9276c6b633feaadf213176cedf6ccb20e40a90c8a1ca1ec4d922bf7236,640x640x3,640x640,3x256x256,1x256x256
train/5_250,train,preserved_archive_label_not_manuscript_split,train,5,train/5_250/local_obs_0.png,train/5_250/local_map_0.png,4baba03e333d8be43baea96c0cb884daae454f629e9818e01857a9890bfba065,2d4bb31441b35df7be2a05dbfc1428be46848a6915806a855437c251ebfcc384,a74b2e980055d6edd4b9b2698fb9a155ee98fba74899663939408415018668ef,640x640x3,640x640,3x256x256,1x256x256
train/5_251,train,preserved_archive_label_not_manuscript_split,train,5,train/5_251/local_obs_0.png,train/5_251/local_map_0.png,ebe2dc569c9b944bb9a3490dd3141f7818704b745741a21b19cd79d8232b3aeb,140e60a96952df92dd454d7e932a520811dc0696acc3bc3c84f6c3559e53873c,fd16ba60fa3328cc09be26060d559bfa33f7b691eeab2a0f186918497e8b2645,640x640x3,640x640,3x256x256,1x256x256
train/5_252,train,preserved_archive_label_not_manuscript_split,train,5,train/5_252/local_obs_0.png,train/5_252/local_map_0.png,62066062dea2b0ae0a68888d1debbeb1ecce714b5c30901d8937e38d2967967d,153e9afda36960424eb21a7e92a859739e580788e2578852cdd20e12258a9f57,ac6c05e3bfeafa6d2701edc9a61dbd20876624187f1018e34ff916c94d114bd1,640x640x3,640x640,3x256x256,1x256x256
train/5_253,train,preserved_archive_label_not_manuscript_split,train,5,train/5_253/local_obs_0.png,train/5_253/local_map_0.png,dec6c6d62107946f8f08804228b9df54719acaded4960f309305dc5044e9821d,d01e08c3fb85b6ff7a8d51fb1d847685f93328970df8fc1a66de37b306747f3c,6fbfa14ec0d042e4512f8f254b53d4d53c816d4e3c1849dc74e86d67c0f945ff,640x640x3,640x640,3x256x256,1x256x256
train/5_254,train,preserved_archive_label_not_manuscript_split,train,5,train/5_254/local_obs_0.png,train/5_254/local_map_0.png,9edb97191b4fd3bf1697e4f8f31add71b8fa07d771e241f7cb17826544411379,d2e046c3272697451e8c8f734cb75a6d8655ec13988a2cd2829d19a12a7a8485,3495531f410134047793ce64b4846a8725aa0a03eb5419b778ed4e588aa54a42,640x640x3,640x640,3x256x256,1x256x256
train/5_255,train,preserved_archive_label_not_manuscript_split,train,5,train/5_255/local_obs_0.png,train/5_255/local_map_0.png,568da876394cbb775e35b7f547a1b1d3de465c7fa4612030c8a866e97f8b7faf,6336d7c960d1db371e34d6909ef571ec36badc4616ff004711ff9535ea9f2221,faff481a831cd16fbb6a6a9727c246b6d0b27c0034c7db4e709616df84a4250b,640x640x3,640x640,3x256x256,1x256x256
train/5_256,train,preserved_archive_label_not_manuscript_split,train,5,train/5_256/local_obs_0.png,train/5_256/local_map_0.png,9e4983a80c64f6fcdceb8869a7b2ba9ed92fbee9387528a006a95a4ad1fc02c7,84530f0fcd083de2c67296cea49fa88d17dc8a4dfc01812ce20a4cbb4e5f50a5,1a76c9d593a096860de5af2a6b55411b7bf05c585b2a8a6912a69cc031739386,640x640x3,640x640,3x256x256,1x256x256
train/5_257,train,preserved_archive_label_not_manuscript_split,train,5,train/5_257/local_obs_0.png,train/5_257/local_map_0.png,15106bd50bec7bf9e6eb10bbd411c5a2da83cd960f2c838e4bae5c508989aaf0,321d72c2f2c2a391c240cba6f522411fada3b5e53409e10ba611c1c48f496959,968dae889f439ae554ac217cca8b890518ce5dd425ce62a5313466ad23f97ea3,640x640x3,640x640,3x256x256,1x256x256
train/5_258,train,preserved_archive_label_not_manuscript_split,train,5,train/5_258/local_obs_0.png,train/5_258/local_map_0.png,dcbb7a1d9fabd534ca7af810d8027717ab1163a040d8fdd45414553d9f05c9f9,c30c6a51c30ef24d5fffbb46ce6e7e92fe863eee7aa95d7c0857c84f014d54eb,05e09dd7b8491c2d1f1e3bcfe3aac5568216df49c6af557c1ed3d9d109ccb62c,640x640x3,640x640,3x256x256,1x256x256
train/5_259,train,preserved_archive_label_not_manuscript_split,train,5,train/5_259/local_obs_0.png,train/5_259/local_map_0.png,4372e108762960a0aa51141e31e172d1aba5a03708b2a711c5b577c00523ac69,881270367a00f66ab2413744f245cc014a5ae0d594cb37c5bd9a02860e811f27,4fa17b726e544c45662ec39196df317bc341471a63db519b1cc64a8b06bfb4c5,640x640x3,640x640,3x256x256,1x256x256
train/5_26,train,preserved_archive_label_not_manuscript_split,train,5,train/5_26/local_obs_0.png,train/5_26/local_map_0.png,908068f93848362614d8e85298499797b6b8d82411ac259afa85c0a1e97c79d3,e57259859ccd4bfbc9ea01042971ead07bc7a13984c37b571cad7d3f0d1d6374,8df8081b64a4493078f130d2b49047d5a761dd5597b8f6750dee21f8da7abe8b,640x640x3,640x640,3x256x256,1x256x256
train/5_260,train,preserved_archive_label_not_manuscript_split,train,5,train/5_260/local_obs_0.png,train/5_260/local_map_0.png,78f2b0c85816e53e8a3d769339be8540d886a6c898b2ae870692e29712efbb85,95fb466d30d526cab4af7be92c1b1619e7d66c6c6421da12edec5f8a099c365f,17071a6897f5ff50828437c9040d7acdeccbd3d481e1550ad2d9ef9c9cfab80b,640x640x3,640x640,3x256x256,1x256x256
train/5_261,train,preserved_archive_label_not_manuscript_split,train,5,train/5_261/local_obs_0.png,train/5_261/local_map_0.png,0f9ac4653d3c55d00a3e4093a2175b75e9461986cb434d5f6deefab0bacdcdbd,bff74d727ea16c438b276992cdc920b900b569c1d5680c70f4157aa61cab88bf,9bc89512f812faae49f563de24acc22d6a5c256cf73dfd988523e82f04160b9a,640x640x3,640x640,3x256x256,1x256x256
train/5_262,train,preserved_archive_label_not_manuscript_split,train,5,train/5_262/local_obs_0.png,train/5_262/local_map_0.png,840caca36a1d39db92b1da028a0a5019071397a6b9bad1dfd53107f3e9d25b30,db75379179b96937494cf0bbc99aff97e1a82af2d1d037743f84ea0a8bb40943,6d9f0598b02332fb216e3100e0196a9a3996f6c6d05394a7d056cb0e778bbc60,640x640x3,640x640,3x256x256,1x256x256
train/5_263,train,preserved_archive_label_not_manuscript_split,train,5,train/5_263/local_obs_0.png,train/5_263/local_map_0.png,101012ba7b2cdbab0c87a8e363778545b49c86e8a72fe503cab5b4216007d36a,8673c69ffbbe5014fd69ce6ad06f4cd4fd3daac7256f2e071d70528995734027,691aad9e638dd80e62a3a4d333b19ee3c8a2ae877a68c7fce03f63b4d5db7b86,640x640x3,640x640,3x256x256,1x256x256
train/5_264,train,preserved_archive_label_not_manuscript_split,train,5,train/5_264/local_obs_0.png,train/5_264/local_map_0.png,d25e2cd22fca6cc7f2d42633c93223a2699f36b71f83e152295063c7cea859f8,52a5e24362e5a885bc6500741cbcc433c7ad7ebbd492b87c37ff2bd5e569b51f,ae5623a3fc55f679ec006c3ad5e20668391a824a4a74b87be3ba69700270791c,640x640x3,640x640,3x256x256,1x256x256
train/5_265,train,preserved_archive_label_not_manuscript_split,train,5,train/5_265/local_obs_0.png,train/5_265/local_map_0.png,5938c253cf3ace8d431235594d5980f2a54905aa29276d9fa413c8324c562887,49187140b0ad84ecab33c8d638ecfbc1983cc434e805e8ef79c00f2e85d8375c,cb9f451b399e3aafbd9c2f92dfa1b02668c9fac86367b4b1d0f4ed9a9ff9977f,640x640x3,640x640,3x256x256,1x256x256
train/5_266,train,preserved_archive_label_not_manuscript_split,train,5,train/5_266/local_obs_0.png,train/5_266/local_map_0.png,d03cbb89edca3de129bcfd4d4d34acec46e00c6d56641808b27cc5be71a6bdac,1d4b7493f3bf3de56da59af5877008bba8a38372ea720b3ac0d250856f04eeb8,733ec161b21caae7f879c5a6e98b44eadc6a90b90043d30301fb9657a286e0c9,640x640x3,640x640,3x256x256,1x256x256
train/5_267,train,preserved_archive_label_not_manuscript_split,train,5,train/5_267/local_obs_0.png,train/5_267/local_map_0.png,07c953b26c140c02bd6b1e20307c831688a3c3a49d33828ba7364b123287b190,05ff1ba493149e87a993918db352a4326b17de93cf0503626b6830aa668090c0,8bbb1fe9173cf4d9de6bd2345167702edfb7b211b675247f69156f7911f9b0ac,640x640x3,640x640,3x256x256,1x256x256
train/5_268,train,preserved_archive_label_not_manuscript_split,train,5,train/5_268/local_obs_0.png,train/5_268/local_map_0.png,5e34b3b38a2dbe79579929f036a1df9a21a913dbb336f015fb9ae598b212b9fd,8abe090c68be346df51ff458a6128e21a03211ef594897b6252bc361536a1428,c20755cd140f0c69d395c059ec28f78c5c6047af20f801d3365676a6d2ae4cce,640x640x3,640x640,3x256x256,1x256x256
train/5_269,train,preserved_archive_label_not_manuscript_split,train,5,train/5_269/local_obs_0.png,train/5_269/local_map_0.png,e7b44e83898566d3230905f6b2c37749edf432655b60296e30e6a05b3183da23,8753338cc07260758ba64bc9631b2f452f0a06a8343f238bb9d2d88756d4bb62,dc451016bc89f407d1da12ae9369dff15b1cd40db9a6264b1228193da818140f,640x640x3,640x640,3x256x256,1x256x256
train/5_27,train,preserved_archive_label_not_manuscript_split,train,5,train/5_27/local_obs_0.png,train/5_27/local_map_0.png,4ec8b5b88f65e6d5e24130d63dec073f662607dbb930ec53755bc3c2784a7879,8724a4f074e2c008fa60f3ef0ecf12e788a5c72b39b4af6773a28f1206561c13,70bac261060d416398a6e9db100492f1efbb8bc5e1d2c478a187794ac8ec834f,640x640x3,640x640,3x256x256,1x256x256
train/5_270,train,preserved_archive_label_not_manuscript_split,train,5,train/5_270/local_obs_0.png,train/5_270/local_map_0.png,0f8acb016319e3cc0fe5919fd8a3168952b4c97b9701068d4601148d6c34b96e,557ebb0835549e6a2ee4fff3f2533b22eb2ffa65ca34cb61a2e1292dd09c9aab,939fc2a7a52b596d2b68fd0c068497f5a61ff6776d2c4990b11566367ac1aad0,640x640x3,640x640,3x256x256,1x256x256
train/5_271,train,preserved_archive_label_not_manuscript_split,train,5,train/5_271/local_obs_0.png,train/5_271/local_map_0.png,c54cf79f908d6849e53b6a1b11b1aa9446bb7774297eacab417643f1f01b1d56,06632bd831021c048878d7aa16ecbe935eb4242b61e78cafad31b31d91ba151a,077244986402b769cf5f0ad9aa79e93aa84bbe6f343c4b541513b62540dc38c1,640x640x3,640x640,3x256x256,1x256x256
train/5_272,train,preserved_archive_label_not_manuscript_split,train,5,train/5_272/local_obs_0.png,train/5_272/local_map_0.png,335562906ec8bad7a6694d2e73271b659527f1b0861054035f8dceedd4149944,57041f600c59f972aa110206f56c281cff1574a3af9f4c8f563756944a1d7b5c,6a9c3e6c264515f9c6d7745e076064fe4e6445ddc1183d3cc4217e942adeea3d,640x640x3,640x640,3x256x256,1x256x256
train/5_273,train,preserved_archive_label_not_manuscript_split,train,5,train/5_273/local_obs_0.png,train/5_273/local_map_0.png,7e4787b9e721b9720892e5c9d2012902cda2ddfb4703ae590a0e2a6387975b43,319d808643ca6330231fdd445aa546f13fce7bbc9c8b5a53c4b7583da1ecb41c,d61797e9da6d1953f840cd310ea431f7d03a7d5f4c0054b5f2abc4cb8107b3bb,640x640x3,640x640,3x256x256,1x256x256
train/5_274,train,preserved_archive_label_not_manuscript_split,train,5,train/5_274/local_obs_0.png,train/5_274/local_map_0.png,4738f9fe570cc9c89214e60a406bebabe2e61c540f2f5390880fd67c49403894,dd3e1fdde50fa3c53cc54ce11588f728dd4edadc36c5fc0a52233f92b2f64920,7ca8bda27d59356ee6a42467ac2808905c2d24a333e32619bf81ad742146f57d,640x640x3,640x640,3x256x256,1x256x256
train/5_275,train,preserved_archive_label_not_manuscript_split,train,5,train/5_275/local_obs_0.png,train/5_275/local_map_0.png,c961e1ac35246b94a8939c3e743c380bcaa5aae7102a2cc2cbb63d941a83272d,0fcbf0596f8a3fead950d2b7e5f9bdce183c57e1fa074a1ad8de2c35b36954a6,637d9b113c509201d903e3a9f2bcf1f5620b5f8d56154ffd4bfeb9bc8ab9564e,640x640x3,640x640,3x256x256,1x256x256
train/5_276,train,preserved_archive_label_not_manuscript_split,train,5,train/5_276/local_obs_0.png,train/5_276/local_map_0.png,06265fb33de44a5c63190bba94e25ccbcce9d85b75471c17e16442f459878650,b44a1ba2ce25683549a11f730757c0dd71d28fc36abb7cbe8637b2e18e16550a,a1041a52385fcb0f6e033dc343d91c2895508b9a2030cfa0b533c590edbcb564,640x640x3,640x640,3x256x256,1x256x256
train/5_277,train,preserved_archive_label_not_manuscript_split,train,5,train/5_277/local_obs_0.png,train/5_277/local_map_0.png,7732a523a13491f01ac6b344f60a71da63b543bfc5274b74c9332e3f9dc06a61,8490d844d1b996da930d962cfefa96e2acb671f94b6cd569586bce43cfd945fd,e1254b721844453d53a9c489672affa65090447e8bb0cd66e9d78e02303d2e7b,640x640x3,640x640,3x256x256,1x256x256
train/5_278,train,preserved_archive_label_not_manuscript_split,train,5,train/5_278/local_obs_0.png,train/5_278/local_map_0.png,23edb845f0fcdd1da6cc0a72cd46359e7ca145f40d5bdb61eb1691d7f4dafb57,18349627066bc85cc06114c1101edd320547ac2bbbec5442d7528482a3f160ae,2284d9f3a01c8bdcc18b358a86d7d604d8ab9dd4682e3fbb8d8d09b6d0fd21bb,640x640x3,640x640,3x256x256,1x256x256
train/5_279,train,preserved_archive_label_not_manuscript_split,train,5,train/5_279/local_obs_0.png,train/5_279/local_map_0.png,90361c223faf79d79a0b5546cceb13cbb3c6ebffd91ba404ac673c64a8cc52b2,6c5bea33bca6c3c49ff45f15859e3c8299c79c8cb3201a729543b64154a22a6b,ea82762e70e7a3397570b2d0faa40b9b5af6446ddd9148c3ec52c8d5c6989355,640x640x3,640x640,3x256x256,1x256x256
train/5_28,train,preserved_archive_label_not_manuscript_split,train,5,train/5_28/local_obs_0.png,train/5_28/local_map_0.png,48aedf284ab27dc53dc2945825e8b5c818183a83e5eea76127436acad1cee0b3,88bcb672d8575608e6b6694fb0c0eecefd5212020f19537f238a11c95d95ca2d,7d7cc370ce058e39dce61a2cdebc785236c34ccf87b9c31997c9406475493dc6,640x640x3,640x640,3x256x256,1x256x256
train/5_280,train,preserved_archive_label_not_manuscript_split,train,5,train/5_280/local_obs_0.png,train/5_280/local_map_0.png,f8fce2c4b044a5618409fe776b57418024d8011dfef07dfd1ec072291137f9bf,eeb2363424b953fe0294017e4ccf1835cd9f75649f09b117dec3e74ba622804c,a25576013658f88ffdf7e64c0b3fd45fa4c6649f6972e01c42a7d076cbf6d7f4,640x640x3,640x640,3x256x256,1x256x256
